655,Efficient dynamic-programming updates in partially observable Markov decision processes.,4,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/
656,"Limits of Instruction-Level Parallelism,",5,/Artificial_Intelligence/Machine_Learning/Rule_Learning/
657,http:##www.cs.cmu.edu#afs#cs#project#link#www#papers#ps#gmm.ps,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
658,ftp:##ftp.keck.ucsf.edu#pub#ken#constraints-nc.ps.gz,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
659,On the convergence of stochastic iterative dynamic programming algorithms.,4,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/
660,ftp:##ftp.cs.umass.edu#pub#techrept#techreport#1996#UM-CS-1996-070.ps,4,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/
661,"Information-Based Objective Functions for Active Data Selection,",6,/Artificial_Intelligence/Machine_Learning/Theory/
662,Incremental grid growing: encoding high-dimensional structure into a two-dimensional feature map.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
663,C.M. (1997). A graphical characterization of lattice conditional independence models.,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
664,"""Using case based learning to improve genetic algorithm based design optimization"",",1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
665,"""A genetic algorithm for continuous design space search"",",1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
666,Self-organized formation of typologically correct feature maps.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
667,http:##www.cs.princeton.edu#~durand#papers#MSA.ps,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
668,"Self-Organization and Associative Memory,",2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
669,"Markov chain Monte Carlo methods based on ""slicing"" the density function.",3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
671,Creating advice-taking reinforcement learners.,4,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/
672,Dirichlet mixtures: A method for improving detection of weak but significant protein sequence homology. COS.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
673,Analysis and empirical studies of derivational analogy.,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
676,http:##www.demo.cs.brandeis.edu#papers#ecal97.ps.gz,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
677,"(1990) : Knowledge Acquisition via Knowledge Integration. In Current Trends in Knowledge Acquisition . Wielinga,B.",5,/Artificial_Intelligence/Machine_Learning/Rule_Learning/
678,Artificial evolution of visual control systems for robots.,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
680,"Bayesian Statistics 4,",3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
681,http:##www.ri.cmu.edu#afs#cs.cmu.edu#project#reinforcement#papers#deng.multires.ps,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
682,and P.M. Long. Apple tasting and nearly one-sided learning.,6,/Artificial_Intelligence/Machine_Learning/Theory/
683,ftp:##ftp.ai.mit.edu#pub#users#oded#papers#piecewise-long.ps.Z,6,/Artificial_Intelligence/Machine_Learning/Theory/
684,"Vytopil. Design Issues Towards PREENS, a Parallel Research Execution Environment for Neural Systems.",2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
685,"""Genetic and Non-Genetic Operators in Alecsys,""",1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
687,Learning to order things.,6,/Artificial_Intelligence/Machine_Learning/Theory/
688,ftp:##ftp.cs.bham.ac.uk#pub#tech-reports#1996#CSRP-96-07.ps.gz,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
689,A connectionist symbol manipulator that discovers the structure of context-free languages.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
690,"""Self-organizing process based on lateral inhibition and synaptic resource redistribution,""",2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
691,http:##www.cs.ubc.ca#spider#price#ICML98-1.ps.gz,4,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/
692,"Back, ""Face recognition: a convolutional neural network approach,""",2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
694,http:##www.wpi.edu#~mhchen#asaproc96.ps,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
695,On the sample complexity of noise-tolerant learning.,6,/Artificial_Intelligence/Machine_Learning/Theory/
696,http:##www.dcs.ex.ac.uk#~colin#papers#gwal98.ps,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
697,Deriving monotonic function envelopes from ob-servations.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
698,Resolving pp attachment ambiguities with memory based learning.,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
699,"(1997) ""Hierarchical mixture models in neurological transmission analysis,""",2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
700,Rapid development of NLP modules with Memory-Based Learning.,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
703,Stochastic simulation algorithms for dynamic probabilistic networks.,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
704,ftp:##cs.ucl.ac.uk#genetic#papers#surveyRN76.ps,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
705,"Learning with Small Disjuncts,",6,/Artificial_Intelligence/Machine_Learning/Theory/
706,Asking questions to minimize errors.,6,/Artificial_Intelligence/Machine_Learning/Theory/
707,Learning rules with local exceptions.,6,/Artificial_Intelligence/Machine_Learning/Theory/
708,Learning hierarchical rule sets.,6,/Artificial_Intelligence/Machine_Learning/Theory/
710,http:##www-cse.ucsd.edu#users#gary#pubs#cogsci98.clouse.ps,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
711,http:##www.swi.psy.uva.nl#usr#maarten#iccbr.ps,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
712,http:##www.eecs.umich.edu#~shchoi#papers#dcc96.ps,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
713,"Brian ""Case-based Planning with a High-Performance Parallel Memory,""",0,/Artificial_Intelligence/Machine_Learning/Case-Based/
715,Exloration bonuses and dual control.,4,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/
716,"""Critical points for least-squares problems involving certain analytic functions, with applications to sigmoidal nets,""",2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
717,ftp:##ftp.cc.gatech.edu#pub#ai#goel#griffith#cogsci96.ps,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
718,Designing neural networks for adaptive control.,4,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/
719,Unsupervised discrimination of clustered data via optimization of binary information gain.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
720,A self-adjusting dynamic logic module.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
721,http:##www.ai.mit.edu#people#cpapa#publications#mixed-mem-cifer98.ps.gz,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
723,An Efficient Transformation for Implementing Two-Layer FeedForward Neural Networks.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
724,http:##medusa.logistik.uni-bremen.de#Papers#fsp.ps,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
725,"A VLSI Implementation of a Parallel, Self-Organizing Learning Model,",2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
726,http:##medusa.logistik.uni-bremen.de#Papers#ieee.ps,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
727,http:##wwwipd.ira.uka.de#~prechelt#Biblio#iconip96.ps.gz,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
728,Case-based similarity assessment: Estimating adaptability from experience.,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
729,Learning to integrate multiple knowledge sources for case-based reasoning.,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
731,Massive data discrimination via linear support vector machines.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
732,ftp:##ftp.cs.orst.edu#pub#tgd#papers#damper.ps.gz,6,/Artificial_Intelligence/Machine_Learning/Theory/
733,ftp:##ftp.cs.wisc.edu#math-prog#tech-reports#tr1186.ps,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
734,Merge Strategies for Multiple Case Plan Replay.,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
736,"""A framework of combining symbolic and neural learning,""",2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
738,Approximation with neural networks: Between local and global approximation.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
739,Orthogonal incremental learning of a feedforward network.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
740,ftp:##ftp.cs.bris.ac.uk#pub#users#cgc#ECML98#giraud-carrier.ps.Z,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
741,Learning continuous attractors in recurrent networks.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
743,Simple neuron models for independent component analysis.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
744,Lazy acquisition of place knowledge.,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
745,http:##www.cogs.susx.ac.uk#users#christ#papers#unsup-cons-learning.ps,6,/Artificial_Intelligence/Machine_Learning/Theory/
746,Inductive database design.,5,/Artificial_Intelligence/Machine_Learning/Rule_Learning/
747,Possible world partition sequences: A unifying framework for uncertain reasoning.,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
748,"Using the Grow-and-Prune Network to Solve Problems of Large Dimensionality,",2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
749,http:##www.stat-athens.aueb.gr#~ptd#Gaussian.ps.gz,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
750,http:##www.cs.cmu.edu#~baird#papers#metric#metric.ps,4,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/
751,Memory-based learning for control.,4,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/
752,Evolving compact solutions in genetic programming: A case study.,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
753,ftp:##ftp.stat.duke.edu#pub#WorkingPapers#97-23.ps,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
754,Har-vey (1993) Evolving Visually Guided Robots.,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
755,"A bound on the error of Cross Validation using the approxima-tion and estimation rates, with consequences for the training-test split.",6,/Artificial_Intelligence/Machine_Learning/Theory/
757,Generalization of Clauses under Implication.,5,/Artificial_Intelligence/Machine_Learning/Rule_Learning/
758,ftp:##ftp.stat.duke.edu#pub#WorkingPapers#orderstats.ps,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
759,http:##www.isi.edu#~shen#Bayes-ML.ps,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
760,"Bias, variance, and error correcting output codes for local learners.",6,/Artificial_Intelligence/Machine_Learning/Theory/
761,http:##www.cs.twsu.edu#~haynes#random.ps,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
762,http:##www.cs.purdue.edu#coast#archive#clife#GA#papers#tutor93.ps.gz,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
763,How to retrieve relevant information?.,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
764,"""Multistrategy Learning in Reactive Control Systems for Autonomous Robotic Navigation,""",0,/Artificial_Intelligence/Machine_Learning/Case-Based/
765,http:##logic.stanford.edu#papers#on-site.ps,6,/Artificial_Intelligence/Machine_Learning/Theory/
766,"""A Study in Program Response and the Negative Effects of Introns in Genetic Programming,""",1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
767,"In defense of C4.5: Notes on learning one-level decision trees,",6,/Artificial_Intelligence/Machine_Learning/Theory/
769,http:##www.ai.mit.edu#people#viola#research#publications#NIPS-95.ps.gz,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
770,http:##www.ai.mit.edu#projects#cbcl#web-pis#poggio#sparse-representation.ps.gz,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
773,Comparison of neural and statistical classifiers|theory and practice.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
774,Adaptive load balancing: A study in multi-agent learning.,4,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/
776,http:##euler.mcs.utulsa.edu#~sandip#aaai97ws-game.ps,4,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/
777,"""Factorial learning and the EM algorithm"",",3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
778,"Cichocki and Abed Meraim K.""A Blind Identification and Separation Technique via Multi-layer Neural Networks"" Proc.",2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
779,"Cardoso.""On the performance of source separation algorithms"" In Proc.",2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
780,"""Local adaptive learning algorithms for blind separation of natural images"",",2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
782,Naive bayesian classifier within ILP-R. In L.,5,/Artificial_Intelligence/Machine_Learning/Rule_Learning/
783,Nonsmooth dynamic simulation with linear programming based methods.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
784,Control of Parallel Population Dynamics by Social-Like Behavior of GA-Individuals.,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
785,Proben1: A set of neural network benchmark problems and benchmarking rules.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
786,Learning to play the game of chess.,4,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/
787,"A pre-processing model for integrating CBR and prototype-based neural networks,",0,/Artificial_Intelligence/Machine_Learning/Case-Based/
788,PAC learning of one-dimensional patterns.,6,/Artificial_Intelligence/Machine_Learning/Theory/
789,Linden (1998). Model selection using measure functions.,6,/Artificial_Intelligence/Machine_Learning/Theory/
790,http:##www-cse.ucsd.edu#users#gary#pubs#noelle_attractor_cogsci96.ps,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
791,Simplifying decision trees: A survey.,6,/Artificial_Intelligence/Machine_Learning/Theory/
792,Looking at Markov samplers through CUM-SUM path plots: a simple diagnostic idea.,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
793,ftp:##utstat.toronto.edu#pub#alisong#paper1.ps.Z,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
794,Coupled hidden markov models for modeling interacting processes.,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
795,(1993) Bayesian inference for agricultural field experiments.,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
796,A collection of algorithms for belief networks.,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
797,ftp:##ftp.ensae.fr#pub#labo_stat#CPRobert#Discretiz.ps.gz,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
798,http:##www.ma.ic.ac.uk#statistics#links#stulinks#cch.link#gams.ps.gz,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
800,http:##www.cs.bris.ac.uk#Tools#Reports#Ps#1997-burdsall-0.ps.gz,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
801,http:##www.math.macalester.edu#~fox#cs88#papers#ECJ97baldwin.ps,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
803,Explanations of empirically derived reactive plans.,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
804,Rieger (1996). Learning concepts from sensor data of a mobile robot.,6,/Artificial_Intelligence/Machine_Learning/Theory/
805,Diagnosing convergence of Markov chain Monte Carlo algorithms.,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
806,ftp:##ftp.wins.uva.nl#pub#computer-systems#aut-sys#reports#SchLinKroGro96.ps.gz,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
807,"Experiments with a regression-based causal induction algorithm. EKSL memo number 94-33,",3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
809,Utilizing prior concepts for learning.,6,/Artificial_Intelligence/Machine_Learning/Theory/
810,"Statistical ideas for selecting network architectures. Invited Presentation,",2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
811,A statistical semantics for causation.,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
812,All-to-all Broadcast on the CNS-1.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
813,http:##www.medg.lcs.mit.edu#ftp#leong#uai92.ps,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
814,A comparison of some error estimates for neural network models.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
815,"(1996) ""Bayesian analysis of mixtures of mixtures,""",3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
816,ftp:##ftp.wins.uva.nl#pub#computer-systems#aut-sys#reports#SchLinKroGro94.ps.gz,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
817,A Generalizing Adaptive Discriminant Network.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
818,http:##www.bmc.riken.go.jp#sensor#Allan#ICA#files#JFeusipco94_ML.ps.gz,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
819,http:##reconalpha.ius.cs.cmu.edu#~hamps#pubs.htmd#icassp96.ps.Z,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
820,Towards improving case adaptability with a genetic algorithm.,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
821,Dynamic constraint satisfaction using case-based reasoning techniques.,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
823,http:##www.cs.orst.edu#~chown#papers#ml96-new.ps,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
824,http:##www.cogs.susx.ac.uk#users#christ#papers#virtual-seens.ps,6,/Artificial_Intelligence/Machine_Learning/Theory/
825,http:##www.ai.univie.ac.at#ijcai_aim_ws#fujinaga.ps.Z,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
826,http:##www.aic.nrl.navy.mil#papers#1997#AIC-97-003.ps.Z,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
827,A mixture model system for medical and machine diagnosis.,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
828,Backpropagation can give rise to spurious local minima even for networks without hidden layers.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
830,http:##www.cs.colostate.edu#~ftppub#TechReports#1994#tr-121.ps.Z,4,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/
831,Complexity Compression and Evolution.,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
832,ftp:##ftp.cs.indiana.edu#pub#techreports#TR361.ps.Z,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
833,http:##www.bath.ac.uk#Departments#Eng#wsc2#papers#kovacs.ps.gz,4,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/
835,Genetic programming of minimal neural nets using occam\'s razor.,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
836,Categorical perception of emotional facial expressions: Computer models and human performance.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
837,http:##www.rt.e-technik.tu-darmstadt.de#~mali#GP#gp96.ps.gz,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
838,Hyperplane Ranking in Simple Genetic Algorithms.,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
839,http:##www.aic.nrl.navy.mil#~spears#papers#foga92.ps.gz,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
840,http:##www.cs.berkeley.edu#~nir#Papers#FGL1.ps,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
842,Constructive learning of recurrent neural networks.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
843,An optimal weighting criterion of case indexing for both numeric and symbolic attributes.,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
844,http:##www.math.rutgers.edu#~sontag#FTP_DIR#saturated-stab.ps.gz,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
845,ftp:##cns.brown.edu#nin#papers#hong-kong.ps.Z,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
846,"and Sylvia Richardson (1995). Model selection for generalized linear models via GLIB, with application to epidemiology. In Bayesian Biostatistics (D.A.",3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
847,"""Using case-based reasoning to acquire user scheduling preferences that change over time,""",0,/Artificial_Intelligence/Machine_Learning/Case-Based/
848,http:##www.eece.unm.edu#grad#tunstel#papers#acesi.ps,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
849,Unsupevised learning of distributions on binary vectors using two-layer networks.,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
850,http:##www.cs.twsu.edu#~haynes#social.ps,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
851,http:##www.bell-labs.com#user#seung#papers#annealed.ps.gz,6,/Artificial_Intelligence/Machine_Learning/Theory/
852,http:##www.media.mit.edu#~brave#publications#models.ps,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
853,http:##www.soton.ac.uk#~ajk#sonar.ps,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
854,http:##www.mli.gmu.edu#papers#eBjW.ias95.ps,5,/Artificial_Intelligence/Machine_Learning/Rule_Learning/
855,"""Using many-particle decomposition to get a parallel self-organising map,""",2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
856,ftp:##ftp.gmd.de#ml-archive#GMD#papers#ML48.ps,5,/Artificial_Intelligence/Machine_Learning/Rule_Learning/
857,"Grefenstette (1990). ""Simulation-assisted learning by competition: Effects of noise differences between training model and target environment,""",1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
858,Using a genetic algorithm to learn strategies for collision avoidance and local navigation.,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
860,"Using Prior Knowledge in a NNDPA to Learn Context-Free Languages,",2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
861,Learning stochastic feedforward networks.,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
862,Generality versus size in genetic programming.,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
863,Decision-theoretic foundations for causal reasoning.,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
864,"Jamshidi ""On Genetic Programming of Fuzzy Rule-Based Systems for Intelligent Control.""",1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
865,http:##www.stat.washington.edu:80#tech.reports#tr310.ps,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
866,"""Balancing Accuracy and Parsimony in Genetic Programming,""",1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
867,Space-efficient inference in dynamic probabilistic networks.,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
868,http:##cswww.vuse.vanderbilt.edu#~dfisher#tech-reports#cs-92-12.ps,6,/Artificial_Intelligence/Machine_Learning/Theory/
869,Hierarchical recurrent networks for long-term dependencies.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
870,Flat minima. Neural Computation.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
871,An enhancer for reactive plans.,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
874,http:##www.isle.org#~iba#saDist.ps,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
875,Improving rule-based systems through case-based reasoning.,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
876,Stacked density estimation.,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
877,"""A comparison of Q-learning and classifier systems,"" in From animals to animats 3 (D.",4,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/
878,Finding compact and sparse-distributed representations of visual images.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
879,"""Shattering all sets of k points in \'general position\' requires (k 1)=2 parameters"",",2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
880,http:##www.cc.gatech.edu#faculty#ashwin#papers#er-94-05.ps.Z,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
881,ftp:##ftphost.comp.vuw.ac.nz#doc#vuw-publications#Staff#Eric-Jones#cognitive-science-91.ps.gz,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
882,Efficient estimation for the Cox model with interval censoring.,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
883,ftp:##ftphost.comp.vuw.ac.nz#doc#vuw-publications#CS-TR-92#CS-TR-92-4.ps.gz,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
884,ftp:##ftp.ensae.fr#pub#labo_stat#CPRobert#Reparameterisation.ps.gz,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
885,A common lisp hypermedia server.,5,/Artificial_Intelligence/Machine_Learning/Rule_Learning/
886,Accounting for model uncertainty in survival analysis improves predictive performance (with Discussion). In Bayesian Statistics 5 (J.M.,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
888,Prediction games and arcing algorithms.,6,/Artificial_Intelligence/Machine_Learning/Theory/
889,ftp:##hcrl.open.ac.uk#web#techreports#papers#tr97.ps.gz,0,/Artificial_Intelligence/Machine_Learning/Case-Based/
891,Learning Boolean read-once formulas with arbitrary symmetric and constant fan-in gates.,6,/Artificial_Intelligence/Machine_Learning/Theory/
892,"Distributed Patterns as Hierarchical Structures,",2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
893,Learning probabilistic automata with variable memory length.,6,/Artificial_Intelligence/Machine_Learning/Theory/
894,Applications of a logical discovery engine.,5,/Artificial_Intelligence/Machine_Learning/Rule_Learning/
896,ftp:##pscs.physics.lsa.umich.edu#pub#papers#pscs-96-001.ps.gz,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
897,"(1995) Linear space induction in first order logic with RELIEFF,",5,/Artificial_Intelligence/Machine_Learning/Rule_Learning/
898,"(1995) Discretization of continuous attributes using ReliefF,",5,/Artificial_Intelligence/Machine_Learning/Rule_Learning/
899,http:##wwwsyseng.anu.edu.au#~jon#papers#acnn98.ps.gz,4,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/
900,http:##3weco.unipv.it#users#staff#pgiudici#www#papers#metroseq.ps,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
901,Viewpoint invariant face recognition using independent component analysis and attractor networks.,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
902,"(1996) ""Bayesian curve fitting using multivariate normal mixtures,""",3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
903,A formal analysis of the role of multi--point crossover in genetic algorithms.,1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
904,http:##www.cs.helsinki.fi#~tirri#sig.ps,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
905,"Simulated annealing for hard satisfiability problems. In, Workshop Notes from the 1993 DIMACS Challenge. FINDING HARD INSTANCES OF THE SATISFIABILITY PROBLEM 17",1,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/
906,Error-based and entropy-based discretization of continuous features.,3,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/
907,http:##www.math.rutgers.edu#~sycon#OLDER_REPORTS#sycon93-01.ps.gz,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
908,http:##www.math.rutgers.edu#~sycon#OLDER_REPORTS#sycon93-04.ps.gz,2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
909,"`Data Reconciliation and Gross Error Detection for Dynamic Systems\',",2,/Artificial_Intelligence/Machine_Learning/Neural_Networks/
910,http:##www.cis.upenn.edu#~daes#papers#hier.ps.gz,6,/Artificial_Intelligence/Machine_Learning/Theory/
912,Noise-tolerant parallel learning of geometric concepts.,6,/Artificial_Intelligence/Machine_Learning/Theory/
913,Pessimistic Decision Tree Pruning Based on Tree Size.,6,/Artificial_Intelligence/Machine_Learning/Theory/
